L_shoulder_x,L_shoulder_y,L_shoulder_z,L_shoulder_visibility,R_shoulder_x,R_shoulder_y,R_shoulder_z,R_shoulder_visibility,L_elbow_x,L_elbow_y,L_elbow_z,L_elbow_visibility,R_elbow_x,R_elbow_y,R_elbow_z,R_elbow_visibility,L_wrist_x,L_wrist_y,L_wrist_z,L_wrist_visibility,R_wrist_x,R_wrist_y,R_wrist_z,R_wrist_visibility,L_hip_x,L_hip_y,L_hip_z,L_hip_visibility,R_hip_x,R_hip_y,R_hip_z,R_hip_visibility,L_knee_x,L_knee_y,L_knee_z,L_knee_visibility,R_knee_x,R_knee_y,R_knee_z,R_knee_visibility,L_ankle_x,L_ankle_y,L_ankle_z,L_ankle_visibility,R_ankle_x,R_ankle_y,R_ankle_z,R_ankle_visibility,L_heel_x,L_heel_y,L_heel_z,L_heel_visibility,R_heel_x,R_heel_y,R_heel_z,R_heel_visibility,L_foot_x,L_foot_y,L_foot_z,L_foot_visibility,R_foot_x,R_foot_y,R_foot_z,R_foot_visibility,activity,video_file,frame_number
0.40555673837661743,0.30567580461502075,-0.4513096511363983,0.9999179244041443,0.6285991072654724,0.3177367150783539,-0.37530452013015747,0.9997415542602539,0.3815939426422119,0.3941279649734497,-0.2472798079252243,0.9913579225540161,0.6614139080047607,0.4092133641242981,-0.30827364325523376,0.9728975892066956,0.39715075492858887,0.4463338255882263,0.04867096617817879,0.8598977327346802,0.6687873601913452,0.5070149302482605,-0.1744447648525238,0.833342969417572,0.44507381319999695,0.44113799929618835,-0.0757424533367157,0.999891459941864,0.5501934289932251,0.44045567512512207,0.07593167573213577,0.999677300453186,0.4299132525920868,0.5481688976287842,0.2392358034849167,0.9856946468353271,0.575462281703949,0.5475492477416992,0.3192378282546997,0.9257714748382568,0.46662840247154236,0.666496753692627,0.6262559294700623,0.9821257591247559,0.5673921704292297,0.6636593341827393,0.7075350284576416,0.9705726504325867,0.4774600565433502,0.6861531734466553,0.6618400812149048,0.9719703197479248,0.5702247619628906,0.6847574710845947,0.7448444366455078,0.9558106660842896,0.45792070031166077,0.6777939200401306,0.6172246336936951,0.8800375461578369,0.5516422986984253,0.6717360615730286,0.6678406000137329,0.8319487571716309,caminar_regreso,caminar_regreso_001.mp4,0
0.41353511810302734,0.2675206959247589,-0.26921406388282776,0.9999105930328369,0.6441320776939392,0.28461119532585144,-0.2146419733762741,0.9997378587722778,0.38661572337150574,0.3896148204803467,-0.1491706520318985,0.9886426329612732,0.6779342293739319,0.4092179536819458,-0.21200130879878998,0.9734668135643005,0.4032302796840668,0.4565463662147522,0.09239213913679123,0.8242381811141968,0.6744917631149292,0.5130922794342041,-0.11309385299682617,0.8482263684272766,0.45444658398628235,0.43633776903152466,-0.06357506662607193,0.9998711943626404,0.5666088461875916,0.44155123829841614,0.06372983753681183,0.999591588973999,0.436370849609375,0.5672096610069275,0.07045190781354904,0.9766348600387573,0.5839959383010864,0.5730656981468201,0.18643079698085785,0.8818245530128479,0.4550974369049072,0.7114244103431702,0.3087136447429657,0.9709497690200806,0.5778440833091736,0.7068845629692078,0.4003671109676361,0.9463268518447876,0.46272793412208557,0.7390806078910828,0.31458261609077454,0.9494471549987793,0.5793384313583374,0.7317090034484863,0.41349440813064575,0.9212058782577515,0.4396977126598358,0.7174546718597412,0.197318896651268,0.8574311137199402,0.5679042935371399,0.7175304889678955,0.29417866468429565,0.796247124671936,caminar_regreso,caminar_regreso_001.mp4,1
0.4102637469768524,0.27460283041000366,-0.09678643196821213,0.9999123215675354,0.658661425113678,0.28923851251602173,-0.07996450364589691,0.9997446537017822,0.3856448829174042,0.39619892835617065,-0.03366071730852127,0.988864004611969,0.6872716546058655,0.41002821922302246,-0.03807311877608299,0.9750343561172485,0.39658525586128235,0.4912804365158081,0.1555546373128891,0.8184079527854919,0.6757175922393799,0.5146686434745789,0.13877002894878387,0.8611379861831665,0.45444148778915405,0.4388366639614105,-0.05977995693683624,0.9998588562011719,0.578882098197937,0.44808611273765564,0.059736039489507675,0.9995314478874207,0.43608731031417847,0.6173959374427795,-0.0070317876525223255,0.9753003120422363,0.5822500586509705,0.6010093092918396,0.17594285309314728,0.866702139377594,0.4507047235965729,0.7444866895675659,0.17847402393817902,0.9674818515777588,0.5648186206817627,0.7481111288070679,0.35062360763549805,0.9347160458564758,0.45643916726112366,0.7878227829933167,0.18631379306316376,0.9412429332733154,0.5652505159378052,0.7539949417114258,0.36124899983406067,0.8984717726707458,0.43264731764793396,0.7640991806983948,0.0880182534456253,0.8499310612678528,0.5802416205406189,0.7578856945037842,0.25455552339553833,0.7757676839828491,caminar_regreso,caminar_regreso_001.mp4,2
0.4085969626903534,0.2783620357513428,-0.033385831862688065,0.9999146461486816,0.661143958568573,0.2881828248500824,-0.015671169385313988,0.9997618198394775,0.38145434856414795,0.39936068654060364,0.013506496325135231,0.9891750812530518,0.692876935005188,0.41333526372909546,0.047796692699193954,0.9765794277191162,0.388336181640625,0.5020485520362854,0.18531681597232819,0.8170688152313232,0.6793676018714905,0.5157722234725952,0.2294793277978897,0.8703855276107788,0.4578579068183899,0.46413934230804443,-0.038892053067684174,0.9998388886451721,0.588228166103363,0.4671752452850342,0.03859434649348259,0.9994927644729614,0.43165767192840576,0.6362209916114807,0.03668225556612015,0.9741193056106567,0.5680432915687561,0.6504348516464233,0.19773270189762115,0.862422525882721,0.4473626911640167,0.777585506439209,0.2233445942401886,0.9631161093711853,0.5585924386978149,0.7810590863227844,0.3675280809402466,0.9246299266815186,0.4538888931274414,0.8257545232772827,0.23568123579025269,0.9354866743087769,0.57994544506073,0.8159602880477905,0.37971803545951843,0.8792058825492859,0.4411964416503906,0.8083438277244568,0.16308051347732544,0.8432944416999817,0.6045786142349243,0.8049386739730835,0.27938076853752136,0.757547914981842,caminar_regreso,caminar_regreso_001.mp4,3
0.4094066321849823,0.2758464515209198,-0.043573688715696335,0.999912440776825,0.6619170904159546,0.2874225974082947,0.025798575952649117,0.9997725486755371,0.3792041838169098,0.39913567900657654,-0.03675168380141258,0.9892927408218384,0.684147834777832,0.4136877655982971,0.06892122328281403,0.9776368737220764,0.3853020966053009,0.5061103701591492,0.09450775384902954,0.812849223613739,0.6763870120048523,0.5159642696380615,0.1783618927001953,0.8753674030303955,0.4567228853702545,0.47545474767684937,-0.03909042850136757,0.9997950196266174,0.5910429954528809,0.47821345925331116,0.03898029401898384,0.9993928670883179,0.43407541513442993,0.6507230401039124,0.05245373398065567,0.9742857813835144,0.5603450536727905,0.656251072883606,0.2249598205089569,0.8635777831077576,0.44531574845314026,0.8066479563713074,0.23823818564414978,0.9593293070793152,0.545961320400238,0.8109495043754578,0.3983003795146942,0.9191103577613831,0.4516318440437317,0.851727306842804,0.2505139112472534,0.933977484703064,0.5511242151260376,0.817232072353363,0.4124700427055359,0.8751358985900879,0.44043755531311035,0.8069072961807251,0.17098939418792725,0.834416389465332,0.559011697769165,0.8089879751205444,0.31553182005882263,0.744322657585144,caminar_regreso,caminar_regreso_001.mp4,4
0.4105699360370636,0.27190548181533813,-0.01609155535697937,0.9999162554740906,0.6627079844474792,0.2849818170070648,0.10725916177034378,0.9997854828834534,0.37856361269950867,0.3965827226638794,-0.02600700408220291,0.9895689487457275,0.6858794689178467,0.4132656753063202,0.12341431528329849,0.9782387018203735,0.37498733401298523,0.4995265305042267,0.10498706251382828,0.8150235414505005,0.6752124428749084,0.5119504928588867,0.21584142744541168,0.8794649839401245,0.4544483423233032,0.48040422797203064,-0.05107991769909859,0.9997634291648865,0.5903297066688538,0.48345375061035156,0.05086985230445862,0.9993065595626831,0.43637681007385254,0.661928653717041,0.018488964065909386,0.9741595983505249,0.5588278770446777,0.6638158559799194,0.20162753760814667,0.8658463954925537,0.4342925250530243,0.8307168483734131,0.1744382679462433,0.9577813744544983,0.5363158583641052,0.8360760807991028,0.34659242630004883,0.9141923189163208,0.42943206429481506,0.842894434928894,0.1807173788547516,0.9329859018325806,0.539819061756134,0.8433060050010681,0.3540591597557068,0.8696252703666687,0.43596529960632324,0.8298245072364807,0.0752522200345993,0.834345281124115,0.553024411201477,0.832163393497467,0.2279503494501114,0.7362655401229858,caminar_regreso,caminar_regreso_001.mp4,5
0.41135749220848083,0.2700783312320709,-0.013087837025523186,0.9999149441719055,0.6661757230758667,0.28288066387176514,0.0925677940249443,0.9997940063476562,0.37846842408180237,0.39325985312461853,-0.03202643617987633,0.9897292256355286,0.6863511204719543,0.41193169355392456,0.09874741733074188,0.9786780476570129,0.3628833293914795,0.4975237250328064,0.08977331966161728,0.8194470405578613,0.674981951713562,0.5042001605033875,0.19184818863868713,0.880872905254364,0.451941579580307,0.4845553934574127,-0.04653643071651459,0.9996919631958008,0.5849899053573608,0.4882790148258209,0.04632391035556793,0.9991699457168579,0.43699514865875244,0.6584615111351013,0.045957811176776886,0.9719910025596619,0.5578122138977051,0.6713026165962219,0.1727748066186905,0.8701955080032349,0.4271080791950226,0.8207168579101562,0.2069464921951294,0.9527047872543335,0.5313178300857544,0.8413335084915161,0.31405559182167053,0.9098238945007324,0.4100186228752136,0.8438212275505066,0.21538639068603516,0.9282860159873962,0.5310532450675964,0.8576553463935852,0.32138893008232117,0.8682306408882141,0.4328260123729706,0.8201963305473328,0.12156090885400772,0.8268799185752869,0.537318766117096,0.8370903730392456,0.1994318813085556,0.7274274826049805,caminar_regreso,caminar_regreso_001.mp4,6
0.4123000204563141,0.27012547850608826,-0.05206652358174324,0.9999133944511414,0.6638790965080261,0.28320637345314026,0.07537799328565598,0.9997984766960144,0.37775009870529175,0.39268437027931213,-0.048045650124549866,0.9898982048034668,0.685085117816925,0.41153833270072937,0.08649323880672455,0.9776489734649658,0.35013294219970703,0.496674507856369,0.07995469123125076,0.8293135166168213,0.6691876649856567,0.5019922256469727,0.16833500564098358,0.873654842376709,0.4499325156211853,0.48817557096481323,-0.042894214391708374,0.9996278882026672,0.5798020362854004,0.4925452768802643,0.04272715747356415,0.9990769028663635,0.4368668496608734,0.6597657203674316,0.05396708846092224,0.9694432616233826,0.5545276403427124,0.6737123727798462,0.17013907432556152,0.8756644129753113,0.42130157351493835,0.8114219903945923,0.22136452794075012,0.9485438466072083,0.5293794274330139,0.8426677584648132,0.30924636125564575,0.90780109167099,0.4088815152645111,0.8410815596580505,0.23210804164409637,0.925747275352478,0.523729681968689,0.8657790422439575,0.3174487352371216,0.870327353477478,0.4330518841743469,0.8082736134529114,0.1468113362789154,0.821424663066864,0.5305484533309937,0.8284691572189331,0.20521636307239532,0.7225925922393799,caminar_regreso,caminar_regreso_001.mp4,7
0.41295701265335083,0.2712642550468445,-0.09423159062862396,0.9999080896377563,0.6618331074714661,0.28416481614112854,0.06970752775669098,0.9997988343238831,0.37751710414886475,0.392732173204422,-0.12616828083992004,0.989288866519928,0.6807796955108643,0.4112796485424042,0.07944871485233307,0.9727762341499329,0.33863189816474915,0.4975985288619995,-0.005951896775513887,0.8366523385047913,0.6615904569625854,0.5018833875656128,0.14195601642131805,0.8582718372344971,0.44890472292900085,0.4878905117511749,-0.04384206607937813,0.9995207190513611,0.5774723887443542,0.4920717775821686,0.04362887889146805,0.9989577531814575,0.436106413602829,0.6597157716751099,0.06237029284238815,0.9665537476539612,0.5539351105690002,0.6737503409385681,0.16895762085914612,0.8784033060073853,0.42150306701660156,0.8021900057792664,0.22707653045654297,0.9444668292999268,0.5276684165000916,0.8405035734176636,0.3000924289226532,0.9042294025421143,0.411810964345932,0.8318976759910583,0.23656071722507477,0.9232900142669678,0.5189639329910278,0.8630626201629639,0.3075926899909973,0.8700472712516785,0.4328888952732086,0.7946367859840393,0.1417127549648285,0.8156070709228516,0.5356980562210083,0.8375092148780823,0.1876191347837448,0.7154626250267029,caminar_regreso,caminar_regreso_001.mp4,8
0.4137970507144928,0.2741082012653351,-0.1885557770729065,0.9998981952667236,0.6603202819824219,0.28578031063079834,0.05561598762869835,0.9997941851615906,0.374483197927475,0.3930760324001312,-0.22055722773075104,0.9888791441917419,0.6737168431282043,0.4113538861274719,0.06967009603977203,0.9628146290779114,0.32908397912979126,0.49890148639678955,-0.09946230798959732,0.8458992838859558,0.6556310653686523,0.5002887845039368,0.16189296543598175,0.8298392295837402,0.44798439741134644,0.4859507381916046,-0.04772581905126572,0.9994155764579773,0.5788573622703552,0.49029648303985596,0.047506771981716156,0.9989156126976013,0.4382868707180023,0.655383288860321,0.10517431795597076,0.962410569190979,0.5549666285514832,0.6734461188316345,0.1693214625120163,0.8781989812850952,0.42763403058052063,0.7893843650817871,0.31162208318710327,0.9383604526519775,0.5265656113624573,0.8346351385116577,0.29263606667518616,0.8983386754989624,0.42098742723464966,0.818371057510376,0.32485195994377136,0.9192083477973938,0.5165218710899353,0.8561595678329468,0.29991769790649414,0.8687475323677063,0.43556302785873413,0.7858989834785461,0.22186782956123352,0.8066962957382202,0.5324679613113403,0.8333478569984436,0.175400972366333,0.7061744928359985,caminar_regreso,caminar_regreso_001.mp4,9
